name,Second Number,GLD,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,V
ben+C32_NH3+C13_NH3+L23_OH_NH3+L44_CF3_NH3,107,20.67377,18.751,20.67595,0.177732,1219.01,6858.66,5.09193,0.905,0.0906955,0.314854,3.469654117,3.469654117,0.0637614,0.0735075,,0.360686438,29168
ben+C37_COOH+C36_COOH+L44_OH_F+L15_OH_F,207,19.56357,14.69991,19.74871,0.252065,1469.7,5830.65,3.48188,0.87766,0.164704,1.28967,7.883670223,7.883670223,0.254002,0.128875,,0.583775065,21104
ben+C19_NH3+C36_COOH+L74_NO2_COOH+L2_OH_F,138,30.95998,25.90899,30.95998,0.131823,833.453,6322.5,7.0898,0.9346,0.0771762,0.2907,3.527073763,3.527073763,0.0568559,0.0644794,,0.282085281,49327.5
ben+C19_COOH+C36_COOH+L23_Br_F+L9_CH3_NH3,146,35.14459,30.52202,35.27245,0.0904423,603.228,6669.75,10.5703,0.956,0.0618828,0.128985,2.317408335,2.317408335,0.030039,0.0518493,,0.19574905,70121
ben+C37_COOH+C13_NH3+L35_CF3_NH3+L10_NH2_NH3,281,33.83609,27.77673,33.83609,0.0845721,604.901,7152.49,11.3179,0.95718,0.106931,2.12942,8.171446417,8.171446417,0.145216,0.0710846,,0.207092236,73980.5
ben+C62_COOH+C36_COOH+L35_CF3_NH3+L25_NO2_F,110,40.51263,37.76489,42.03392,0.0994145,661.527,6654.23,9.53895,0.94831,0.0590884,0.109089,2.053030226,2.053030226,0.0252553,0.0492059,,0.202944033,77632.8
ben+C58_NH3+C24_NH3+L75_OH_F+L37_CH3_NH3,104,45.37457,39.78232,45.37457,0.0664478,547.473,8239.14,14.4745,0.9618,0.0527685,0.0796341,1.754289062,1.754289062,0.0199139,0.0454062,,0.134027428,117052
ben+C49_NH3+C36_COOH+L23_COOH_F+L74_OH_F,195,24.73724,22.36616,25.80428,0.224858,1081.26,4808.62,3.93679,0.88522,0.105616,0.742105,5.495943354,5.495943354,0.111246,0.0809659,,0.514932603,22042.7
ben+C38_COOH+C24_NH3+L41_CH3_NH3+L10_CH3_F,322,33.10111,27.31581,33.10111,0.0813458,634.875,7804.64,11.7505,0.95585,0.0668895,0.217323,4.766624625,4.766624625,0.0670819,0.056293,,0.204003542,67717.3
ben+C58_COOH+C36_COOH+L42_NO2_NH3+L34_Br_NH3,156,39.57934,35.94044,40.88445,0.0908493,672.349,7400.71,10.4865,0.95269,0.055944,0.0933326,2.00729731,2.00729731,0.024289,0.0484014,,0.199243835,85105.9
ben+C38_COOH+C36_COOH+L72_Cl_NH3+L10_CH3_F,481,32.84917,27.56163,33.17778,0.100426,702.836,6998.52,9.41257,0.94527,0.100373,4.65444,4.845377463,4.845377463,0.071303,0.0588627,,0.269357101,55780.9
ben+C32_NH3+C24_NH3+L18_NO2_COOH+L8_Cl_COOH,171,41.90356,35.68324,41.93859,0.0858146,540.337,6296.57,11.1062,0.95307,0.0578543,0.123069,2.529221469,2.529221469,0.0330126,0.0522099,,0.191623668,99334.9
ben+C38_COOH+C24_NH3+L35_OH_NH3+L23_NO2_F,532,20.06665,16.47051,20.50554,0.254527,1383.86,5437.01,3.46149,0.88104,0.253101,2.86512,11.03109822,11.03109822,0.458207,0.166151,,0.69381811,13684
ben+C49_COOH+C13_NH3+L34_F_NH3+L35_NH3,89,42.5306,38.64554,42.86307,0.0777885,554.389,7126.88,12.3406,0.95996,0.058737,0.106437,1.891178837,1.891178837,0.0226263,0.0478565,,0.151640125,70871
ben+C54_COOH+C13_NH3+L6_OH_NH3+L14_SH_COOH,199,50.37289,40.28012,50.49062,0.0545402,378.673,6943.0,17.7794,0.96969,0.0647683,0.150702,1.84220621,1.84220621,0.0206264,0.0447863,,0.125379907,191503
ben+C18_COOH+C13_NH3+L17_Cl_F+L25_COOH_NH3,190,50.37652,47.37539,50.62644,0.0844231,579.455,6863.7,11.275,0.95187,0.0644471,0.146983,2.287930958,2.287930958,0.0295194,0.0516089,,0.192379443,101774
ben+C54_COOH+C13_NH3+L39_COOH_F+L68_CF3_F,96,38.33634,33.42872,39.20275,0.0841138,560.969,6669.17,11.3715,0.9565,0.0612211,0.123498,1.932400145,1.932400145,0.0228887,0.0473788,,0.166736366,93508.8
ben+C54_COOH+C13_NH3+L30_SH_NH3+L31_CH3_COOH,206,32.23643,27.63027,32.81796,0.125664,756.634,6021.1,7.46007,0.93746,0.0810397,0.231592,2.837783314,2.837783314,0.0451895,0.0636969,,0.29076981,50293.9
ben+C19_NH3+C24_NH3+L49_COOH_F+L34_NH2_NH3,204,39.49943,32.22735,39.49943,0.0856735,635.19,7414.08,11.1258,0.95319,0.0616248,0.11975,2.057021891,2.057021891,0.0259933,0.0505455,,0.1978741,89902.2
ben+C19_COOH+C36_COOH+L37_OH_NH3+L30_OH_COOH,290,25.84351,20.27096,25.91258,0.192646,1083.55,5624.6,4.73886,0.91292,0.111061,0.500597,4.83425058,4.83425058,0.112435,0.093032,,0.474371125,29398.9
ben+C62_COOH+C36_COOH+L3_COOH_F+L40_Br_COOH,241,45.19679,41.37631,45.86613,0.100311,610.039,6081.46,9.46125,0.94907,0.0574435,0.101688,2.441729637,2.441729637,0.0310447,0.0508569,,0.238942512,92829.1
ben+C58_COOH+C24_NH3+L8_CN_COOH+L72_Br_NH3,216,56.1664,49.41288,56.27056,0.054191,390.661,7208.96,17.9259,0.97142,0.0489525,0.0687358,1.617054457,1.617054457,0.0172131,0.0425789,,0.126506383,184037
ben+C69_COOH+C36_COOH+L3_CH3_F+L6_NO2_COOH,210,39.14232,35.19303,39.1663,0.105717,676.583,6399.93,8.94971,0.94614,0.0593074,0.11062,3.230041883,3.230041883,0.0458091,0.0567288,,0.245498057,66821.5
ben+C32_NH3+C13_NH3+L74_F+L3_Br_NH3,86,27.29551,22.7079,27.94029,0.16137,935.693,5798.45,5.71694,0.92254,0.0871062,0.312553,3.63147575,3.63147575,0.0630633,0.069463,,0.312170015,38981.1
ben+C69_COOH+C36_COOH+L15_Br_COOH+L74_F_COOH,277,39.90631,35.02993,40.27045,0.112878,684.968,6068.24,8.36791,0.94455,0.0621446,0.119996,3.833758071,3.833758071,0.0561128,0.058546,,0.275702231,83833.8
ben+C38_COOH+C24_NH3+L76_SH_COOH+L44_SH_F,356,17.8242,15.05183,20.61353,0.284466,1476.21,5189.41,3.02381,0.86017,0.620145,65.5503,16.39150827,16.39150827,0.630819,0.153938,,0.725800775,16383.6
ben+C25_COOH+C36_COOH+L76_CN_COOH+L8_OH_COOH,283,43.13889,37.83802,47.21114,0.0699141,442.094,6323.39,13.7875,0.96394,0.0620414,0.124596,2.163670834,2.163670834,0.0263342,0.0486843,,0.171414442,134648
ben+C37_NH3+C24_NH3+L75_Cl_F+L2_CN_F,230,25.70938,20.71569,25.77439,0.187624,1033.26,5507.08,4.8658,0.91294,0.12662,1.27358,9.593495317,9.593495317,0.252496,0.105278,,0.443116824,27533.9
ben+C38_NH3+C13_NH3+L25_CH3_NH3+L6_OH_NH3,381,19.11105,15.09778,19.366,0.191907,1314.14,6847.83,4.66742,0.89571,0.142559,1.36489,7.075170799,7.075170799,0.182007,0.102899,,0.495297569,18389.2
ben+C69_COOH+C24_NH3+L18_SH_F+L35_CF3_COOH,176,52.7031,50.15675,54.88863,0.0624593,427.519,6844.75,15.4834,0.96708,0.050858,0.0762791,1.765900092,1.765900092,0.0194234,0.0439966,,0.140253149,155718
ben+C62_COOH+C13_NH3+L44_COOH+L14_NH2_F,143,68.07695,58.02049,68.17291,0.0325294,251.186,7721.82,30.1278,0.98004,0.0477487,0.0665441,1.384218483,1.384218483,0.0134137,0.0387618,,0.070111788,387139
ben+C62_COOH+C13_NH3+L71_SH_COOH+L2_NO2_F,105,57.59273,50.38931,59.11563,0.0493476,350.354,7099.73,19.7031,0.9723,0.0492934,0.0703943,1.557773114,1.557773114,0.0162193,0.0416474,,0.099740841,208203
ben+C32_NH3+C36_COOH+L73_NH2_F+L76_COOH_F,106,19.6366,15.52939,19.6366,0.267592,1507.45,5633.38,3.21437,0.86014,0.112663,0.645883,5.573404128,5.573404128,0.131054,0.0940567,,0.541955647,19510.3
ben+C37_COOH+C13_NH3+L6_NO2_NH3+L8_CH3_F,194,27.73412,21.33536,27.8425,0.124732,848.696,6804.17,7.49648,0.93505,0.189962,8.30502,12.3190609,12.3190609,0.235809,0.0765672,,0.285362085,43920.1
ben+C31_COOH+C13_NH3+L36_OH_NH3+L68_CH3_F,93,38.28327,31.82389,38.37317,0.0807987,570.285,7058.1,11.841,0.95674,0.0596503,0.123871,2.055372648,2.055372648,0.0250497,0.0487497,,0.159050863,76130.2
ben+C18_COOH+C24_NH3+L71_OH_NH3+L30_NH2_COOH,230,45.93208,42.57385,46.2833,0.0837225,535.038,6390.62,11.4489,0.95853,0.0660815,0.154695,2.464071917,2.464071917,0.0336599,0.0546411,,0.197729759,81683.2
ben+C38_COOH+C36_COOH+L73_NH2_NH3+L14_COOH_COOH,663,34.38236,24.6035,34.38236,0.11134,700.502,6291.57,8.449,0.94071,0.0808263,0.515372,7.115473974,7.115473974,0.127864,0.0718794,,0.314147316,74613.7
ben+C19_NH3+C13_NH3+L23_CN_COOH+L2_Cl_COOH,194,36.85414,32.41606,37.52794,0.0862906,561.565,6507.83,11.0929,0.95721,0.067979,0.154816,2.358916135,2.358916135,0.0317884,0.0539034,,0.197415784,81733.8
ben+C69_COOH+C13_NH3+L15_F_F+L66_NH2_COOH,163,65.37606,56.12881,66.23558,0.0327858,257.225,7845.63,29.9471,0.98184,0.0491953,0.0692059,1.385334488,1.385334488,0.013552,0.0391299,,0.07252834,313688
ben+C32_NH3+C24_NH3+L40_CN_COOH+L75_Br_COOH,205,26.33252,20.8013,26.33252,0.194746,1002.89,5149.76,4.67476,0.91039,0.10192,0.594207,5.858855482,5.858855482,0.12544,0.0856413,,0.450204817,39978.2
ben+C32_NH3+C24_NH3+L15_CF3_NH3+L49_Br_COOH,217,37.01075,27.12654,38.36543,0.116223,757.952,6521.56,8.06806,0.93769,0.0651827,0.160197,2.723284033,2.723284033,0.038653,0.0567741,,0.27155036,100194
ben+C54_COOH+C36_COOH+L71_NH2_COOH+L36_Cl_NH3,215,33.32234,27.72713,33.44421,0.133107,764.141,5740.81,7.02556,0.93515,0.0718861,0.178365,2.947059818,2.947059818,0.0466426,0.0633073,,0.310463886,52105.5
ben+C37_COOH+C24_NH3+L34_CH3_COOH+L15_F,284,24.67521,20.48293,24.67521,0.155611,1022.59,6571.47,5.95699,0.92697,0.104341,0.83925,10.47197047,10.47197047,0.270957,0.103498,,0.38176332,37312.4
ben+C19_COOH+C36_COOH+L6_CN_COOH+L66_SH_COOH,188,39.78044,31.83618,39.9369,0.0823327,527.623,6408.42,11.6568,0.95974,0.0684264,0.195944,3.045682545,3.045682545,0.0407124,0.053469,,0.187237556,101502
ben+C49_COOH+C13_NH3+L68_Br_F+L72_Cl_COOH,144,50.73988,46.4046,51.01362,0.075954,469.315,6178.94,12.6832,0.96334,0.0539262,0.0869978,1.897226336,1.897226336,0.0220646,0.0465197,,0.163936265,103652
ben+C19_COOH+C13_NH3+L10_COOH+L49_CN_F,112,57.54609,47.54944,57.54609,0.0546647,401.054,7336.62,17.7175,0.96852,0.0605298,0.121043,1.694800835,1.694800835,0.0181764,0.0428992,,0.112019888,219345
ben+C62_COOH+C36_COOH+L30_CF3_F+L30_CH3_F,103,41.65543,36.24352,42.10706,0.0942909,642.23,6811.15,10.0722,0.94972,0.0571823,0.101777,1.961511179,1.961511179,0.0235042,0.0479308,,0.189792233,78994.1
ben+C54_COOH+C36_COOH+L10_NH2_NH3+L35_CH3_F,94,40.45005,37.30865,40.45005,0.108108,687.982,6363.83,8.73652,0.94449,0.0611186,0.118476,2.408825859,2.408825859,0.0326968,0.054295,,0.213310906,60103.2
ben+C49_NH3+C36_COOH+L49_Br_F+L6_SH_COOH,166,31.08202,26.61335,31.64398,0.162759,936.78,5755.62,5.65325,0.92012,0.0710022,0.206422,6.439060052,6.439060052,0.115382,0.0716763,,0.361342572,43956.6
ben+C58_NH3+C36_COOH+L24_Cl_COOH+L31_Br_F,73,36.77863,32.10226,37.27632,0.10462,746.08,7131.33,9.06108,0.94797,0.0590882,0.106279,1.877948042,1.877948042,0.0226658,0.0482778,,0.194940838,64054.8
ben+C19_COOH+C36_COOH+L3_NH2_F+L68_Br_F,90,35.56844,30.37575,35.9135,0.102882,646.456,6283.45,9.24745,0.9514,0.0599007,0.115829,2.199449597,2.199449597,0.0280724,0.0510535,,0.201056378,67735.6
ben+C31_COOH+C36_COOH+L42_CH3_COOH+L49_COOH_COOH,298,28.7585,19.02751,28.7585,0.199936,1181.55,5909.64,4.48663,0.89704,0.0975515,0.441902,4.968075047,4.968075047,0.103894,0.0836493,,0.494684903,50624.4
ben+C37_NH3+C13_NH3+L18_F_NH3+L23_F,261,26.24433,19.99253,26.67969,0.184479,1019.72,5527.56,4.91412,0.90655,0.102759,0.399319,3.909697562,3.909697562,0.0847771,0.0867352,,0.445819424,26694.1
ben+C19_COOH+C24_NH3+L76_SH_COOH+L15_SH_NH3,219,40.90164,33.62532,40.94627,0.0822973,571.198,6940.66,11.6608,0.95965,0.0694535,0.1997,2.459779683,2.459779683,0.0326513,0.0530963,,0.192612231,104497
ben+C58_COOH+C36_COOH+L36_Br_NH3+L39_SH_COOH,198,38.4139,34.07709,38.76288,0.0999784,688.729,6888.78,9.47255,0.94705,0.0570664,0.0975036,2.387759124,2.387759124,0.03059,0.0512447,,0.229616911,85532.1
ben+C62_COOH+C13_NH3+L73_F_F+L73_F_NH3,131,60.2754,51.66474,60.2754,0.0494045,368.632,7461.51,19.6146,0.96905,0.0480879,0.066308,1.581344892,1.581344892,0.0163262,0.041297,,0.10460273,222414
ben+C32_NH3+C13_NH3+L15_Cl_F+L71_CN_NH3,119,32.19838,29.40606,34.07074,0.10179,694.255,6820.48,9.30212,0.94686,0.0699147,0.177925,2.515227827,2.515227827,0.0357063,0.0567842,,0.211269925,66335.7
ben+C32_NH3+C24_NH3+L15_NO2_COOH+L42_NO2_F,110,27.28044,23.33721,27.28044,0.157378,1011.21,6425.35,5.83556,0.91839,0.0819638,0.321472,3.803948947,3.803948947,0.0690625,0.0726219,,0.321270298,40508.8
ben+C31_COOH+C24_NH3+L37_CF3_NH3+L18_CH3_F,147,33.84274,28.55567,35.1424,0.108356,691.056,6377.63,8.68903,0.94151,0.0655302,0.161645,2.668187526,2.668187526,0.0365499,0.0547936,,0.234841837,77336.8
ben+C49_NH3+C24_NH3+L34_NH3+L44_NO2_F,95,37.7989,34.87653,37.83678,0.0970839,747.424,7698.74,9.72973,0.9446,0.0627206,0.12661,2.079686134,2.079686134,0.0263451,0.0506713,,0.192005121,48765.1
ben+C58_COOH+C24_NH3+L38_CN_NH3+L35_NO2_NH3,142,42.64847,36.18882,43.07912,0.0681586,536.158,7866.33,14.1188,0.96232,0.0526231,0.0809593,1.771754923,1.771754923,0.0202423,0.0457,,0.14669696,117832
ben+C18_COOH+C24_NH3+L31_NH2_COOH+L73_CN_F,128,46.94113,41.12208,46.94113,0.0743599,502.76,6761.18,12.9146,0.96033,0.0561369,0.103305,2.093922675,2.093922675,0.0252949,0.0483206,,0.156691923,107930
ben+C37_COOH+C36_COOH+L41_NO2_COOH+L39_Br_F,256,11.6892,8.36731,11.6892,0.786927,2157.35,2741.49,0.907607,0.71422,3.09391,654.527,31.2666257,31.2666257,2.77274,0.354722,,1.895109051,5826.5
ben+C32_NH3+C24_NH3+L4_Br_F+L43_COOH_COOH,156,26.34045,21.32962,26.34045,0.185567,1067.7,5753.73,4.86999,0.90371,0.0854541,0.288411,3.608841849,3.608841849,0.0663537,0.0735457,,0.406971552,32202.1
ben+C58_COOH+C36_COOH+L68_COOH_NH3+L10_Br_COOH,188,59.10122,53.14823,59.13667,0.0416616,318.247,7638.87,23.4211,0.97576,0.0493105,0.0700929,1.567330039,1.567330039,0.0157472,0.0401886,,0.094745055,245317
ben+C62_NH3+C36_COOH+L35_Br_COOH+L36_Cl_NH3,150,48.98704,44.12164,49.75693,0.0684806,464.529,6783.37,14.06,0.96284,0.0500692,0.0711899,1.813451308,1.813451308,0.0201469,0.0444388,,0.149020035,130478
ben+C49_COOH+C13_NH3+L43_CN_NH3+L39_F,64,35.79803,32.68431,36.33799,0.100937,716.6,7099.46,9.36731,0.94551,0.0627643,0.131104,2.105100097,2.105100097,0.0266352,0.0506108,,0.182310388,54761.8
ben+C38_COOH+C13_NH3+L40_NO2_F+L43_COOH_NH3,389,20.76793,16.7935,20.80883,0.216225,1314.92,6081.25,4.0672,0.87943,0.131375,0.754492,5.556198042,5.556198042,0.146535,0.105493,,0.560011853,21690.9
ben+C58_COOH+C24_NH3+L67_NO2_F+L31_Br_NH3,130,48.14667,43.53588,48.59958,0.0659536,506.716,7682.91,14.6353,0.96525,0.0502268,0.0719492,1.671672303,1.671672303,0.0181534,0.0434377,,0.139422174,133755
ben+C37_COOH+C24_NH3+L73_NH3+L74_NH2_COOH,520,18.25104,14.54783,18.25104,0.374463,1493.88,3989.39,2.20137,0.82433,0.486078,14.4055,18.06505158,18.06505158,0.893511,0.197843,,1.01704276,16575.2
ben+C37_NH3+C24_NH3+L25_Br_COOH+L35_F_COOH,420,17.54988,13.94909,17.54988,0.342287,1533.24,4479.42,2.54395,0.87076,0.422607,13.264,15.6888333,15.6888333,0.667956,0.170301,,0.89790413,13523.9
ben+C58_COOH+C24_NH3+L66_CN_F+L72_Br_F,83,59.70668,52.69225,59.70668,0.0494487,361.626,7313.16,19.7196,0.97511,0.0473102,0.0619595,1.491062174,1.491062174,0.015177,0.0407146,,0.094895917,203088
ben+C62_COOH+C13_NH3+L10_OH_F+L72_CH3_NH3,205,69.30284,64.26031,70.11594,0.039004,289.97,7434.38,25.0516,0.97711,0.0457868,0.05672,1.492567791,1.492567791,0.014984,0.0401563,,0.090167648,273771
ben+C49_COOH+C13_NH3+L8_Br_F+L10_F_NH3,77,63.79564,59.0804,64.71332,0.0340518,280.246,8229.98,28.7861,0.98022,0.0461604,0.0586697,1.333180147,1.333180147,0.0127644,0.0382976,,0.064238405,235236
ben+C19_COOH+C24_NH3+L76_CN_F+L4_F_NH3,110,33.67292,29.03216,35.92552,0.098188,650.859,6628.7,9.68631,0.95108,0.065958,0.145982,2.404474726,2.404474726,0.0329178,0.0547609,,0.200440265,72598.9
ben+C38_COOH+C36_COOH+L44_COOH_F+L8_CF3_COOH,429,21.88846,18.47246,22.22537,0.206217,1115.58,5409.76,4.35415,0.8979,0.151418,3.49878,9.071301103,9.071301103,0.226585,0.0999129,,0.542857445,28214.9
ben+C19_COOH+C13_NH3+L72_NO2_COOH+L18_SH_COOH,205,47.7869,41.55561,47.7869,0.0678951,432.513,6370.31,14.1929,0.96363,0.0673056,0.156397,2.14742592,2.14742592,0.025868,0.0481842,,0.15695676,172262
ben+C19_NH3+C13_NH3+L32_CH3_COOH+L75_SH_F,116,37.7549,32.99954,38.52812,0.0917886,593.59,6466.93,10.4098,0.9555,0.0673208,0.146904,2.329002681,2.329002681,0.0311921,0.0535716,,0.189493709,88379.7
ben+C19_COOH+C13_NH3+L31_COOH_NH3+L74_Br_NH3,135,30.8994,28.02115,31.60602,0.139366,799.171,5734.34,6.68987,0.93234,0.0834173,0.260979,3.081824353,3.081824353,0.0498284,0.0646739,,0.296896096,59980.9
ben+C62_COOH+C13_NH3+L31_Cl_F+L13_CN_COOH,135,62.38133,54.67711,62.43205,0.0416043,285.245,6856.13,23.4865,0.97714,0.0485696,0.0686841,1.538812785,1.538812785,0.0157042,0.0408216,,0.088631045,298642
ben+C58_NH3+C36_COOH+L31_NH2_NH3+L38_NO2_F,64,35.43336,32.16787,35.59777,0.0951821,739.911,7773.63,9.95922,0.94794,0.0576485,0.10054,2.245801154,2.245801154,0.0282574,0.0503293,,0.171916003,68257
ben+C37_COOH+C24_NH3+L39_CN_F+L4_Cl_COOH,266,19.4685,14.83804,19.84701,0.277343,1334.13,4810.38,3.15263,0.87436,0.297383,6.72599,13.85956275,13.85956275,0.474347,0.136901,,0.672523948,20034.9
ben+C19_COOH+C13_NH3+L2_NH2_NH3+L43_CH3_NH3,139,38.91514,33.66446,39.44495,0.0879977,632.315,7185.59,10.8149,0.95169,0.0651578,0.138223,2.252723385,2.252723385,0.029949,0.0531783,,0.188580373,75236
ben+C49_COOH+C13_NH3+L18_COOH_NH3+L18_NO2_F,107,64.65253,57.59786,64.65253,0.0502958,350.641,6971.58,19.3161,0.97152,0.0506561,0.0830702,1.692298225,1.692298225,0.017876,0.0422526,,0.102069481,221238
ben+C62_COOH+C24_NH3+L18_COOH_COOH+L37_COOH,259,56.44451,50.53762,57.00042,0.0647589,435.833,6730.09,14.8824,0.96377,0.0523888,0.0839759,1.894613754,1.894613754,0.0214682,0.0453247,,0.156282638,169049
ben+C49_NH3+C24_NH3+L31_Br_F+L41_NO2_F,97,34.52699,31.08359,34.52699,0.111186,791.902,7122.29,8.48862,0.94382,0.0627082,0.126211,2.1164027,2.1164027,0.0268626,0.0507703,,0.220901202,43688.6
ben+C25_COOH+C13_NH3+L30_F_NH3+L74_OH_NH3,190,44.07514,35.19582,44.07514,0.0857506,557.851,6505.5,11.1339,0.95474,0.0630627,0.128537,2.24733034,2.24733034,0.0293053,0.0521602,,0.195404489,108204
ben+C18_COOH+C13_NH3+L14_SH_NH3+L17_CH3_COOH,172,66.13712,62.18014,66.13712,0.0532549,383.402,7199.37,18.1636,0.9673,0.0489044,0.0711151,1.90593047,1.90593047,0.0213661,0.0448413,,0.119052844,258890
ben+C25_COOH+C13_NH3+L2_OH_COOH+L71_NO2_F,175,49.41142,43.02986,51.88019,0.0599345,392.134,6542.71,16.1757,0.96948,0.0595423,0.113837,1.808508075,1.808508075,0.020641,0.0456531,,0.134435364,162104
ben+C37_NH3+C36_COOH+L32_NO2_F+L25_SH_COOH,397,11.55092,8.77983,11.55246,0.74014,2171.42,2933.8,0.983909,0.72823,1.13735,39.1743,31.61207309,31.61207309,3.81421,0.482627,,1.923468806,4061.84
ben+C37_COOH+C13_NH3+L13_CH3_NH3+L13_Br_F,150,41.95083,34.8395,42.28622,0.0917023,515.528,5621.76,10.4326,0.95669,0.0741195,0.332483,4.439316254,4.439316254,0.0653484,0.0588815,,0.199552573,103212
ben+C19_NH3+C13_NH3+L8_NH3+L41_F,106,44.36516,38.41562,44.52846,0.07098,550.358,7753.71,13.5438,0.96134,0.0567183,0.0999131,1.889679281,1.889679281,0.0224338,0.047487,,0.14375621,90250.4
ben+C32_NH3+C13_NH3+L30_CH3_F+L44_Br_COOH,131,23.21943,20.57774,23.21943,0.19044,1115.66,5858.36,4.75578,0.90569,0.0932336,0.340887,3.438442866,3.438442866,0.0620412,0.0721736,,0.403213146,31820.1
ben+C37_NH3+C24_NH3+L2_CF3_NH3+L30_SH_F,165,20.13927,16.20339,20.13927,0.24752,1343.61,5428.29,3.57228,0.88421,0.14226,0.906529,5.863185286,5.863185286,0.16617,0.113365,,0.548871626,15341.8
ben+C58_COOH+C13_NH3+L14_CH3_COOH+L41_NO2_COOH,218,58.40902,51.54849,59.16163,0.0514598,382.17,7426.57,18.8777,0.97144,0.0495477,0.0707687,1.620801398,1.620801398,0.0172931,0.0426779,,0.120336503,210212
ben+C49_COOH+C13_NH3+L9_SH_COOH+L1_CN_F,70,49.5223,46.7905,49.5223,0.0741156,558.189,7531.33,12.9453,0.95945,0.0535447,0.0869253,1.826239521,1.826239521,0.0208699,0.0457112,,0.136750548,81367.5
ben+C18_COOH+C13_NH3+L37_NH3+L1_SH_NH3,121,45.33705,41.73936,45.33705,0.0754979,536.819,7110.38,12.728,0.96094,0.0616267,0.129776,2.217389157,2.217389157,0.028063,0.0506235,,0.157245922,88221.9
ben+C62_COOH+C24_NH3+L71_NH2_F+L6_NO2_F,127,50.28495,46.33377,52.03047,0.0656067,461.266,7030.78,14.6938,0.96401,0.0499793,0.0712056,1.703424929,1.703424929,0.0186933,0.0438958,,0.13802362,134932
ben+C19_COOH+C36_COOH+L32_CF3_F+L10_NH2_NH3,150,41.88878,35.96789,41.88878,0.0647963,460.077,7100.36,14.9096,0.96609,0.0584345,0.111336,2.004426062,2.004426062,0.0229831,0.0458647,,0.141002662,112895
ben+C38_NH3+C24_NH3+L26_CN_NH3+L24_CF3_F,641,17.61782,15.85855,17.78372,0.277477,1543.47,5562.51,3.1123,0.86359,0.136447,0.719105,5.407788391,5.407788391,0.14352,0.106158,,0.778838545,13807.1
ben+C19_NH3+C36_COOH+L72_F_F+L76_NH2_F,134,32.85,26.86694,32.85965,0.150119,915.39,6097.77,6.19396,0.92983,0.0754945,0.190974,3.082851243,3.082851243,0.0511314,0.066343,,0.319318845,38560.6
ben+C25_COOH+C36_COOH+L35_F_COOH+L76_SH_COOH,321,40.10103,34.77227,40.10103,0.123366,665.775,5396.75,7.644,0.94301,0.0717951,0.162677,3.276810942,3.276810942,0.0513183,0.0626442,,0.3092175,69883.4
ben+C54_COOH+C36_COOH+L38_COOH+L31_F_COOH,337,24.92511,19.49643,24.92511,0.23459,1154.21,4920.12,3.80818,0.89336,0.123429,0.634143,5.110329198,5.110329198,0.128535,0.100608,,0.592956698,24522
ben+C49_COOH+C24_NH3+L39_SH_F+L34_COOH_F,84,35.25842,31.54957,36.15205,0.104672,722.709,6904.54,9.04696,0.94696,0.059541,0.11307,2.027340134,2.027340134,0.025134,0.0495901,,0.201418161,51796.3
ben+C37_COOH+C13_NH3+L30_CH3_COOH+L4_OH_NH3,254,22.00591,17.49273,22.12275,0.205071,1151.15,5613.42,4.41539,0.90547,1.19986,228.916,20.67927471,20.67927471,0.6629,0.128225,,0.493161655,25156.9
ben+C38_NH3+C36_COOH+L49_COOH+L6_F,367,17.56233,13.7172,17.80412,0.319085,1601.48,5018.98,2.63961,0.84226,0.13976,0.882077,6.853514519,6.853514519,0.211825,0.12363,,0.818346471,17251.8
ben+C25_COOH+C24_NH3+L31_NO2_NH3+L40_CF3_COOH,235,41.56555,35.33298,42.47617,0.0927584,582.301,6277.61,10.2746,0.95306,0.0626263,0.122578,2.240736195,2.240736195,0.0294384,0.0525513,,0.219936461,94573.8
ben+C58_NH3+C36_COOH+L74_SH_F+L41_COOH,169,36.15712,33.80402,37.50595,0.102036,761.766,7465.67,9.24499,0.94332,0.0594162,0.108723,2.463828694,2.463828694,0.032125,0.0521546,,0.227324648,73992
ben+C58_COOH+C24_NH3+L42_SH_NH3+L7_F,79,42.64877,37.49871,43.23904,0.0733399,575.499,7847.02,13.0824,0.95946,0.0525909,0.0800617,1.725628832,1.725628832,0.0193053,0.0447496,,0.139171781,105889
ben+C58_COOH+C36_COOH+L13_SH_COOH+L6_F_F,105,49.04562,44.54273,49.04562,0.0778802,542.592,6967.01,12.3228,0.9597,0.0586394,0.104221,1.771479092,1.771479092,0.0201872,0.0455827,,0.157410627,111775
ben+C54_COOH+C24_NH3+L23_Cl_COOH+L6_COOH_F,169,28.7495,24.08611,29.0833,0.152517,882.945,5789.14,6.06986,0.92576,0.0776581,0.221618,3.182786229,3.182786229,0.0527624,0.0663097,,0.339790597,39418.6
ben+C37_COOH+C13_NH3+L3_CF3_NH3+L72_Cl_F,300,24.03422,19.66611,24.04577,0.198871,1047.88,5269.11,4.59594,0.914,0.202468,4.74384,12.6195626,12.6195626,0.353862,0.112163,,0.492627581,29314.3
